utterance_id,emotion,speaker_gender,crop_side,start,end,path,vlm_analysis
Ses05F_impro03_M028,xxx,M,right,116.78,121.04,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M028.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his head tilts slightly to the right, and his gaze shifts upwards and to the right, indicating engagement with an unseen audience. His facial expressions include subtle lip movements and jaw motion, consistent with talking. He maintains a relatively still posture, with minimal body language, reinforcing a calm and focused presence. Later, his expression becomes more serious, marked by a slight furrowing of his brow and a tightening of his lips, reflecting concentration on his speech. This shift is accompanied by continued upward and rightward gaze, suggesting sustained attention to his audience. Towards the end, his expression softens slightly, with a hint of a smile appearing, indicated by a subtle upturn of his mouth corners. This change suggests a transition from seriousness to a more positive or agreeable emotional state. Throughout the video, his eyebrows remain relatively neutral, without significant raising or furrowing. The woman's features are largely obscured, making detailed analysis difficult. Her head remains mostly still, facing forward, but her gaze is directed downwards, possibly at notes or a script. She exhibits minimal movement, maintaining a seated position throughout, which suggests attentiveness to the speaker. Overall, the man's emotional state transitions from neutral to serious, then briefly to a more positive affect, while the woman's demeanor remains consistently attentive."
Ses05F_impro03_M029,xxx,M,right,121.06,124.67,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M029.avi,"The man begins with a neutral expression, his mouth corners slightly downturned, suggesting a serious demeanor. As he speaks, his facial expressions shift subtly; his mouth moves from a downturned position to a more neutral one, indicating a transition towards engagement. His head remains relatively still, facing forward, with occasional slight tilts and nods that emphasize his points. He maintains a steady gaze directed towards the audience, reinforcing his focus on communication. His body language is relaxed yet attentive, with minimal movement beyond the subtle head gestures. The woman's expression is difficult to discern due to distance and lighting, but her posture suggests she is focused on reading, with her head tilted downwards and her gaze fixed on the material in her hands. Her body language is static, indicative of concentration. Overall, the man's initial seriousness gives way to a more engaged and communicative demeanor as he speaks, while the woman remains absorbed in her reading."
Ses05F_impro03_M030,hap,M,right,129.12,131.42,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M030.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he smiles while talking. His mouth corners turn upwards, and his teeth become visible during speech. He nods slightly, indicating engagement, and maintains a forward-facing head posture with occasional slight tilts. His body language is relaxed, with subtle hand gestures accompanying his speech. The woman's expression remains neutral throughout, with her gaze directed downwards, suggesting focus on something in her lap. Her head is tilted slightly down, and she remains seated with minimal movement. The woman's facial expressions and body language do not change significantly, maintaining a consistent neutral state. Overall, the man's emotional state evolves from neutral to cheerful, marked by smiling and engaged body language, while the woman's demeanor remains consistently neutral."
Ses05F_impro03_M031,exc,M,right,131.65,133.34,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M031.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his head tilts slightly to the right, and his gaze shifts between the woman and something off-screen. His eyebrows remain relatively neutral, but subtle movements accompany his speech. He makes small hand gestures while talking, indicating engagement. His facial expressions shift subtly throughout the conversation, reflecting his active participation. Later, his expression becomes more animated, with more pronounced mouth movements and slight eyebrow raises, conveying enthusiasm. Towards the end, his expression returns to a more neutral state, though he maintains a slight smile, suggesting a positive conclusion to the interaction. The woman's expression remains largely neutral, her gaze directed towards the man, indicating attentive listening. Her body language is mostly still, with minimal movement, reinforcing her role as a listener. Overall, the man's emotional state transitions from neutral to engaged and enthusiastic, before returning to a neutral yet positive demeanor. This shift is marked by changes in his facial expressions, particularly around the mouth and eyebrows, along with his head and gaze movements. The woman's consistent neutral expression and attentive posture suggest she is focused on the man's words."
Ses05F_impro03_M032,exc,M,right,133.36,136.95,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M032.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his head tilts slightly to the right, indicating engagement with an unseen audience. His gaze is directed towards the right side of the frame, further emphasizing his focus on something off-screen. He maintains a relatively still posture, with minimal body movement, which suggests a calm and focused state. Later, his expression shifts subtly, becoming more serious, possibly reflecting concentration or thoughtfulness. This change is accompanied by a slight furrowing of his brow, indicating increased cognitive effort. Throughout the video, his facial expressions remain subtle, primarily involving minor adjustments in mouth position and eyebrow angle. His overall demeanor transitions from relaxed and engaged to more serious and thoughtful, driven by the context of his speech and interaction with the unseen audience."
Ses05F_impro03_M033,exc,M,right,137.17,138.96,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M033.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he smiles while talking. His head is slightly tilted down and to the right, with his gaze directed towards the woman. He nods occasionally, indicating engagement in the conversation. His body language is relaxed, with subtle hand gestures accompanying his speech. The woman's expression remains neutral throughout, with her head facing forward and her gaze directed downwards. Her posture is relatively still, suggesting she is focused on reading. The woman's facial expressions are not clearly visible due to the distance and lighting. The man's smile, characterized by upturned mouth corners, is the primary indicator of his cheerful state. This smile is accompanied by slight cheek raising and crinkling around the eyes, further reinforcing the positive emotion. The nodding and hand gestures suggest active participation in the conversation, contributing to the overall impression of engagement. The woman's lack of visible facial expressions and minimal movement indicate a more passive role in the interaction. The scene unfolds in a dimly lit room, where the camera remains static, focusing on the interaction between the two individuals."
Ses05F_impro03_M034,xxx,M,right,139.76,148.36,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M034.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he smiles while talking. His head is slightly tilted to the right, and his gaze is directed towards the woman. He maintains a relaxed posture, leaning against a railing, with subtle hand gestures accompanying his speech. The woman's expression remains neutral throughout, with her head facing downwards and her gaze fixed on something in her lap. She sits still, maintaining a relaxed posture, with no significant body language changes observed. The man's smile, characterized by upturned mouth corners, suggests a positive emotional state, possibly due to the interaction with the woman or the content of his speech. This cheerful expression is reinforced by his relaxed posture and subtle hand gestures, indicating comfort and engagement. The woman's consistent downward gaze and lack of movement suggest a focus on an object in her lap, contributing to her neutral expression. The scene remains static, with no camera movement or changes in the environment, emphasizing the contrast between the man's active engagement and the woman's focused attention."
Ses05F_impro03_M035,exc,M,right,149.37,151.62,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M035.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his head tilts slightly to the right, indicating engagement with the conversation. His gaze shifts between the woman and something off-screen, possibly a microphone. He maintains a relaxed posture, leaning back slightly against the chair. His facial expressions remain relatively consistent, with subtle movements of his mouth and eyebrows. Later, his expression becomes more animated, with more pronounced lip movements and slight eyebrow raises, reflecting increased engagement. His body language remains relaxed, with minimal movement beyond the subtle head tilt and shifts in gaze. The woman's expression is difficult to discern due to her position and the lighting conditions, but she appears focused on reading, maintaining a steady gaze downwards. Her head remains still, reinforcing her concentration. The overall scene suggests a casual interaction, with the man actively participating while the woman remains focused on her reading material."
Ses05F_impro03_M036,exc,M,right,151.64,158.39,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M036.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he smiles while talking. His head is slightly tilted down and to the right, with his gaze directed towards the woman. He nods occasionally, indicating engagement in the conversation. His body language is relaxed, with hands resting on an object. The smile, characterized by upturned mouth corners, suggests a positive emotional state. The woman's expression remains neutral throughout, with her head facing forward and her gaze directed downwards, suggesting focus on reading. Her body language is still, with hands holding a book, indicating concentration. The woman's neutral expression, combined with her focused gaze and still posture, suggests a calm and attentive state. Overall, the man's shift from neutrality to cheerfulness, coupled with his engaged body language, contrasts with the woman's consistent neutrality and focus."
Ses05F_impro03_M037,exc,M,right,158.46,166.2,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M037.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he smiles while talking. His head is slightly tilted to the right, and his gaze is directed towards the woman. He nods occasionally, indicating engagement in the conversation. His body language is relaxed, with subtle hand gestures accompanying his speech. The woman's expression remains neutral throughout, with her head facing forward and her gaze directed downwards, suggesting she is focused on reading. Her body language is still, with minimal movement. The overall scene suggests a casual interaction where the man is actively communicating, while the woman is passively engaged in reading."
Ses05F_impro03_M038,hap,M,right,166.32,168.22,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M038.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he smiles and talks. His mouth corners turn upwards, and his teeth become visible, indicating happiness. He nods slightly while talking, suggesting engagement and agreement. His head is tilted slightly down and to the right, and his gaze is directed towards something off-screen. The man's body language is relaxed, with no significant movement observed. The woman remains focused on her book, maintaining a neutral expression throughout, with her head tilted downwards and her gaze fixed on the page. Her facial actions are limited to reading, with no visible changes in her expression or posture. The woman's consistent focus on her book suggests concentration and absorption in her reading material. Overall, the man's shift from neutrality to cheerfulness is marked by his smiling and talking, while the woman's sustained focus on her book indicates a neutral emotional state."
Ses05F_impro03_M039,exc,M,right,169.52,180.66,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M039.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting mild engagement. As he speaks, his head tilts slightly to the right, indicating active listening or consideration. His gaze shifts between the woman and something off-screen, reinforcing his engagement in the conversation. He maintains a relaxed posture, with minimal body movement, further emphasizing his focus on the interaction. Later, his expression becomes more serious, with his mouth corners turning downwards, reflecting a shift towards concentration or contemplation. This change is accompanied by a slight furrowing of his brow, indicating increased cognitive effort. Throughout, his eyebrows remain relatively neutral, and his teeth are briefly visible when he speaks. The woman's expression remains largely neutral, her gaze directed downwards, suggesting she is focused on reading or writing. Her posture is consistent, with no significant changes in her facial expressions or body language. Overall, the man's emotional state transitions from mild engagement to seriousness, driven by his facial expressions, head movements, and gaze shifts, while the woman's demeanor remains consistently neutral."
Ses05F_impro03_M040,hap,M,right,183.93,185.28,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M040.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he smiles and talks. His head is slightly tilted to the right, and his gaze is directed towards the woman. He nods occasionally while speaking, indicating engagement. His body language is relaxed, with subtle hand gestures accompanying his speech. The woman's expression remains neutral throughout, with her head facing forward and her gaze directed towards the man. Her posture is relatively still, suggesting attentive listening. The man's smile, characterized by upturned mouth corners and visible teeth, is the primary facial expression associated with his cheerful state. This expression is supported by his engaged head tilt and nodding, which convey interest and positive interaction. The woman's neutral expression is linked to her steady gaze and minimal movement, reflecting attentiveness without overt emotional display. The overall interaction suggests a conversation where the man is actively expressing himself, while the woman listens attentively."
Ses05F_impro03_M041,hap,M,right,185.3,187.63,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M041.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his head tilts slightly to the right, and his gaze shifts between looking forward and glancing down, indicating engagement with an unseen audience. His facial expressions include subtle lip movements and occasional slight eyebrow raises, reflecting thoughtfulness and focus. He maintains a relatively still posture, with minimal body movement, reinforcing his calm and collected demeanor. Later, his expression becomes more animated, with more pronounced lip movements and slight eyebrow raises, conveying enthusiasm. His head nods subtly as he speaks, further emphasizing his points. Towards the end, his expression returns to a more neutral state, though his mouth remains slightly upturned, hinting at a lingering positive affect. Throughout the video, his body language remains composed, with no significant changes in posture or gestures beyond those associated with speaking.

In contrast, the woman's expression is difficult to discern due to her position and the lighting conditions. She appears seated, possibly holding something in her lap, but her facial features and expressions remain largely obscured, making it challenging to analyze her emotional state accurately. Her limited visibility prevents any detailed observation of her facial expressions, head movements, or body language."
Ses05F_impro03_M042,xxx,M,right,188.81,194.48,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M042.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his head tilts slightly to the right, indicating engagement with someone off-screen. His gaze remains directed towards the right side of the frame, reinforcing his focus on the conversation. He maintains a relatively still posture, with minimal body movement, which suggests attentiveness. Later, his expression shifts subtly, becoming more serious, possibly reflecting concentration or thoughtfulness. This change is accompanied by a slight furrowing of his brow and a tightening of his lips. Throughout the video, his eyebrows remain relatively neutral, without significant raising or furrowing. The woman's facial expressions and body language are difficult to discern due to her position and the lighting conditions. Her head is tilted downwards, and she appears to be looking down, but further details about her actions or expressions cannot be determined. Overall, the man's emotional state transitions from neutral to engaged and then to a more serious demeanor, driven by subtle changes in his facial expressions and head movements."
Ses05F_impro03_M043,exc,M,right,194.5,198.69,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M043.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he smiles while talking. His head tilts slightly to the right, and his gaze is directed towards the woman. He nods occasionally, indicating engagement in the conversation. His body language is relaxed, with subtle hand gestures accompanying his speech. The woman's expression remains neutral throughout, with her head tilted slightly downwards and her gaze directed towards the floor. Her posture is still, suggesting attentiveness. The overall interaction suggests a casual conversation where the man is actively engaged and the woman is listening attentively."
Ses05F_impro03_M044,exc,M,right,199.12,201.76,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M044.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he speaks, evidenced by upturned mouth corners and slight eyebrow raises. His head tilts slightly upwards, and his gaze is directed towards the woman, indicating engagement. He uses hand gestures while speaking, suggesting enthusiasm. As the conversation progresses, his expression becomes more animated, with more pronounced smiles and dynamic facial movements. Later, his expression returns to neutral, with relaxed eyebrows and a steady gaze. The woman maintains a neutral expression throughout, with her head tilted downwards and her gaze fixed on her lap, indicating attentiveness but not active participation. Her posture remains still, and her facial expressions do not change significantly. Overall, the man's emotional state evolves from neutral to cheerful and then back to neutral, driven by his facial expressions, head and gaze movements, and body language."
Ses05F_impro03_M045,exc,M,right,201.78,206.71,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M045.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his head tilts slightly to the right, indicating engagement. His gaze shifts between the woman and something off-screen, showing attentiveness. He nods occasionally, reinforcing his involvement in the conversation. His body language is relaxed, with subtle hand gestures accompanying his speech. Later, his expression becomes more animated, with more pronounced lip movements and slight eyebrow raises, reflecting increased enthusiasm. His teeth become briefly visible as he speaks, further emphasizing his engagement. Towards the end, his expression returns to a more neutral state, though still engaged, with his mouth corners returning to a neutral position. Throughout the video, his eyebrows remain relatively neutral, without significant furrowing or raising. The woman's facial expressions and body language are less discernible due to her position and the lighting conditions. Her head remains mostly still, facing forward, and her gaze is directed towards the man, indicating she is listening. She maintains a seated posture throughout, with minimal movement. Overall, the man's emotional state transitions from neutral to engaged and enthusiastic, then back to neutral, driven by dynamic facial expressions, head movements, and body language."
Ses05F_impro03_M046,exc,M,right,207.05,208.66,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M046.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his facial expressions shift to include subtle eyebrow raises and lip movements, indicating engagement and thoughtfulness. His head remains mostly still, facing forward, with occasional slight tilts and nods, reinforcing his focus on the conversation. He maintains a relaxed posture, with arms resting on a table, and his gaze is directed towards the woman, showing attentiveness. His body language, including slight arm movements while speaking, suggests active participation in the discussion. The woman's expression is difficult to discern due to her position and the lighting, but she appears attentive, looking towards the man. Her head remains relatively still, and her body language is less visible, making it challenging to analyze her emotional state further. Overall, the man's emotional state transitions from neutral to engaged and thoughtful, marked by subtle facial expressions and body language indicative of active listening and participation."
Ses05F_impro03_M047,xxx,M,right,209.37,211.02,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M047.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his facial expressions shift subtly; his eyebrows raise slightly, indicating engagement or interest. His head remains mostly still, facing forward, with occasional slight tilts and nods, reinforcing his focus on the conversation. He maintains a steady gaze towards the woman, demonstrating attentiveness. His body language is relaxed, with minimal movement, further emphasizing his engagement in the interaction. The woman's expression is difficult to discern due to her position and the lighting conditions, but she appears focused on something in her lap, possibly reading or writing. Her posture suggests concentration, though her exact emotional state remains unclear. Overall, the man's emotional state transitions from neutral to engaged, marked by subtle facial expressions and attentive body language, while the woman's demeanor remains largely unchanged."
Ses05F_impro03_M048,xxx,M,right,212.24,213.51,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M048.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his facial expressions shift to include subtle smiles, indicating engagement and interest. His head remains mostly still, facing forward, with occasional slight tilts and nods, reinforcing his focus on the conversation. He maintains a relaxed posture, with minimal body movement, further emphasizing his calm and engaged state. His gaze is directed towards the woman, indicating attentiveness. The woman's expression is difficult to discern due to her position and the camera angle, but she appears to be looking down, possibly at something in her lap. Her posture suggests she is seated and relatively still. The woman's downward gaze and stillness suggest a more passive or contemplative state. Overall, the man's emotional state transitions from neutral to engaged and interested, while the woman remains relatively passive."
Ses05F_impro03_M049,hap,M,right,213.96,217.89,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M049.avi,"The man begins with a neutral expression, which transitions to a slight smile, indicating a shift from neutrality to mild amusement or contentment. This change is marked by the upturning of his mouth corners and a subtle lift in his eyebrows. His head remains relatively still, facing slightly right, with occasional small nods and tilts, suggesting engagement with something off-screen. His gaze is directed towards the right side of the frame, possibly at another person or an object. He maintains a relaxed posture throughout, with no significant body language changes. The woman's facial expressions and body language remain largely indiscernible due to her position and the lighting conditions. Her head is tilted downwards, and her gaze is focused on something in her lap, but further details are obscured. She remains seated and still, with no discernible changes in her posture or actions. The overall scene suggests a casual interaction, with the man's subtle smile being the most prominent emotional cue."
Ses05F_impro03_M050,exc,M,right,220.29,222.75,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M050.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his facial expressions shift to include subtle eyebrow raises and lip movements, indicating engagement and thoughtfulness. His head remains relatively still, facing forward, with occasional slight tilts and nods for emphasis. He maintains a seated posture throughout, with minimal body movement, conveying a sense of calm focus. His gaze is directed towards the woman, indicating attentiveness. The woman's expression is difficult to discern due to her position and the lighting conditions, but she appears to be looking down at something in her lap, possibly reading. Her head is tilted downwards, and her body language suggests a focused, perhaps pensive state. The overall scene depicts a conversation where the man actively engages while the woman listens intently. The man's subtle facial expressions and head movements suggest a thoughtful and engaged emotional state, while the woman's downward gaze and stillness imply concentration."
Ses05F_impro03_M051,exc,M,right,222.94,225.53,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M051.avi,"The man begins with a neutral expression, his mouth corners slightly downturned, and his gaze directed off-screen to the right. He is talking, indicated by subtle lip movements. His head remains relatively still, facing slightly to the right. As he continues speaking, his expression shifts subtly towards a more serious demeanor, with his mouth corners becoming more neutral. His gaze remains consistent, focused on something outside the frame. Later, his expression returns to neutral, and his mouth corners again turn slightly downwards. Throughout the clip, his body language remains relaxed, with no significant posture shifts or gestures. The woman's facial expressions and actions are difficult to discern due to her position and the lighting conditions. She maintains a seated position, her head tilted downwards, and her gaze fixed on something in her lap. Her body language suggests she is engrossed in reading or writing, though further details about her facial expressions are obscured. The scene takes place in a dimly lit room, with the camera remaining static throughout, focusing on the interaction between the two individuals."
Ses05F_impro03_M052,xxx,M,right,226.47,227.37,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M052.avi,"The man begins with a neutral expression, his mouth corners slightly downturned, and his gaze directed towards the woman. He is seated on a chair, leaning forward slightly, indicating engagement. As he speaks, his facial expressions shift subtly; his eyebrows raise slightly, and his mouth moves dynamically, reflecting active participation in the conversation. His head remains relatively still, with occasional slight tilts and nods, suggesting attentiveness. His body language, including subtle shifts in posture and hand gestures, indicates engagement and responsiveness to the woman's words.

The woman maintains a neutral expression throughout, her gaze fixed on the man. She sits on a couch, her posture relaxed yet attentive. Her facial actions are minimal, primarily involving blinking, which suggests she is listening intently. Her head remains mostly still, facing the man, reinforcing her focus on the interaction. Her body language is relaxed but engaged, with subtle shifts in posture that indicate comfort and attentiveness.

Overall, the man's initial neutrality transitions into a more engaged and responsive demeanor as the conversation progresses, marked by dynamic facial expressions and subtle body language. The woman's consistent neutral expression and focused gaze suggest she is actively listening and processing the information being shared."
Ses05F_impro03_M053,xxx,M,right,228.47,229.88,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M053.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his facial expressions shift subtly; his eyebrows raise slightly, indicating engagement or interest. His head remains mostly still, facing forward, with occasional slight tilts and nods, reinforcing his focus on the conversation. He maintains a relaxed posture, leaning back slightly against the chair, which contributes to an overall impression of ease. His gaze is directed towards the woman, indicating active listening and participation in the dialogue. The woman's expression is difficult to discern due to her position and the lighting conditions, but she appears attentive, maintaining a consistent head posture and gaze directed towards the man. Her body language suggests attentiveness, though specific details are obscured by distance and lighting. The scene unfolds in a static shot, with no camera movement, focusing on the interaction between the two individuals. The man's subtle facial expressions and head movements suggest a transition from neutrality to engagement, punctuated by a brief smile that adds warmth to the interaction. This smile, combined with his relaxed posture and focused gaze, indicates a positive emotional state, possibly reflecting agreement or amusement. The woman's attentive posture and consistent gaze further support the idea of a meaningful exchange."
Ses05F_impro03_M054,xxx,M,right,229.93,233.44,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M054.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his facial expressions shift to include subtle smiles, indicating engagement and interest. His head remains mostly still, facing forward, with occasional slight tilts and nods, reinforcing his focus on the conversation. He maintains a relaxed posture throughout, with minimal body movement, further emphasizing his calm and engaged state. His gaze is directed towards the woman, indicating attentiveness. The combination of these facial actions, head movements, and body language suggests an overall emotional state of relaxed engagement, punctuated by moments of subtle amusement or interest."
Ses05F_impro03_M055,xxx,M,right,234.72,236.56,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M055.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his facial expressions shift subtly; his eyebrows raise slightly, indicating engagement or interest. His head remains mostly still, facing forward, with occasional slight tilts and nods, reinforcing his focus on the conversation. He maintains a relaxed posture, sitting comfortably, which contributes to an overall impression of ease. His gaze is directed towards the woman, indicating active listening and participation in the dialogue. The woman's expression is difficult to discern due to her position and the lighting conditions, but she appears attentive, her head tilted slightly downwards, focused on something in her lap. Her body language suggests attentiveness, though specific details are obscured by the camera angle. The scene unfolds in a static shot, with no apparent camera movement, maintaining a consistent focus on the interaction between the two individuals. The man's subtle facial expressions and head movements suggest a transition from neutrality to engagement, punctuated by a brief smile that adds warmth to the interaction."
Ses05F_impro03_M056,xxx,M,right,236.5951,239.53,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M056.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his facial expressions shift to include subtle smiles, indicating engagement and interest. His head remains mostly still, facing forward, with occasional slight tilts and nods, reinforcing his focus on the conversation. He maintains a relaxed posture, with minimal body movement, further emphasizing his calm and engaged state. His gaze is directed towards the woman, showing attentiveness. The combination of these facial actions, head movements, and body language suggests an overall positive and engaged emotional state throughout the interaction."
Ses05F_impro03_M057,hap,M,right,240.87,242.11,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M057.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he smiles and talks. His mouth corners turn upwards, and his teeth become visible, indicating happiness. He nods slightly while talking, suggesting engagement and agreement. His gaze is directed towards the woman, showing attentiveness. The man's posture remains relaxed throughout, with no significant body language changes. The woman maintains a neutral expression, her head tilted downwards, focused on something in her lap. Her gaze is directed down, and she remains still, suggesting concentration or contemplation. The woman's facial actions are limited to gazing downward, with no other visible expressions or movements. The scene unfolds in a static shot, with consistent lighting and camera angle, focusing on the interaction between the two individuals."
Ses05F_impro03_M058,hap,M,right,242.19,243.46,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M058.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his facial expressions shift to include subtle smiles, indicating engagement and interest. His head remains mostly still, with occasional slight tilts and nods, reinforcing his attentive listening. He maintains a relaxed posture, with minimal body movement, further emphasizing his focus on the conversation. His gaze is directed towards the woman, showing active participation in the dialogue. The combination of these facial actions, head movements, and body language suggests an engaged and interested emotional state throughout the interaction.

The woman's initial expression is neutral, with her mouth corners neither upturned nor downturned. Her head is tilted slightly downwards, and her gaze is directed towards her lap, indicating a pensive or contemplative state. She remains relatively still, with no significant body movements, which reinforces her focused attention on something in her lap. Her facial expression remains consistent, with no noticeable changes in her mouth or eyebrow position, suggesting a sustained state of contemplation or neutrality. Her downward gaze and lack of movement contribute to this impression of introspection or concentration.

Overall, the man's expressions and body language suggest a transition from a neutral state to one of engagement and interest, while the woman maintains a steady, contemplative demeanor."
Ses05F_impro03_M059,xxx,M,right,245.58,248.71,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M059.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his head tilts slightly upwards, and his gaze is directed towards the ceiling, indicating engagement with an unseen audience or object above him. His body language remains relatively still, with only minor postural adjustments, reflecting a calm and focused state. Later, his expression shifts to a more serious one, marked by a slight furrowing of his brow and a tightening of his lips, suggesting concentration or thoughtfulness. This change in facial expression is accompanied by continued upward head tilt and sustained gaze towards the ceiling. Finally, his expression returns to neutral, with relaxed eyebrows and a neutral mouth position, indicating a return to a baseline state after the previous period of focus. Throughout the video, his facial expressions and body language convey a sense of thoughtful engagement and concentration, punctuated by moments of seriousness and a brief return to neutrality."
Ses05F_impro03_M060,hap,M,right,249.6,251.2,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M060.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he smiles, indicated by upturned mouth corners and visible teeth. His head is slightly tilted upwards, and his gaze is directed towards the woman, suggesting engagement. He maintains a relaxed posture, with minimal body movement, indicating comfort and ease. The woman's expression remains neutral throughout, with her head facing forward and her gaze directed downwards, possibly at something she holds. Her posture is relatively still, with no significant body language changes observed. The overall interaction suggests a calm and focused exchange between the two individuals."
Ses05F_impro03_M061,hap,M,right,252.48,254.56,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M061.avi,"The man begins with a neutral expression, which transitions to a cheerful demeanor as he speaks, evidenced by upturned mouth corners and slight eyebrow raises. His head tilts slightly to the right, and his gaze is directed off-screen, suggesting engagement with an unseen audience. He maintains a relaxed posture, with minimal body movement, indicating comfort and ease. As the video progresses, his facial expressions shift from neutral to cheerful, marked by the upturning of his mouth corners and subtle eyebrow movements. This change in expression is accompanied by a slight head tilt to the right and a gaze directed off-screen, reinforcing his engaged and positive emotional state. The combination of these facial actions and body language suggests a transition from neutrality to cheerfulness, driven by the context of speaking and interacting with an unseen audience."
Ses05F_impro03_M062,hap,M,right,254.64,256.25,utterance_clips/Session5/Ses05F_impro03/Ses05F_impro03_M062.avi,"The man begins with a neutral expression, his mouth corners slightly upturned, suggesting a relaxed demeanor. As he speaks, his facial expressions shift subtly; his mouth moves to form words, and his gaze alternates between looking forward and glancing down. His head remains mostly still, with occasional slight tilts and nods, indicating engagement in conversation. He maintains a relaxed posture, leaning back against the railing, which suggests comfort and ease. His eyebrows remain relatively neutral throughout, without significant furrowing or raising. The combination of these subtle facial actions, head movements, and body language indicates a calm and engaged emotional state.

In contrast, the woman's expression is difficult to discern due to her position and the lighting conditions. She appears seated, possibly holding something in her lap, but her facial features and expressions are largely obscured. Her head is tilted downwards, and her gaze is directed towards her lap, suggesting she might be focused on reading or writing. Her body language is static, with no visible movement or change in posture, making it challenging to determine any emotional state beyond neutrality. The limited visibility prevents a detailed analysis of her facial expressions, head movements, or body language, leaving her emotional state ambiguous."
